country,date,pm10_avg
canberra,2023-03-06,9.498936170212767
canberra,2023-03-07,11.29706338652482
canberra,2023-03-08,9.416840277777778
canberra,2023-03-09,8.598998178506376
canberra,2023-03-10,10.49344262295082
canberra,2023-03-11,12.9341985428051
canberra,2023-03-12,12.92888888888889
canberra,2023-03-13,7.2072972972972975
canberra,2023-03-14,6.260135135135136
canberra,2023-03-15,7.2375
canberra,2023-03-16,10.551166344916345
canberra,2023-03-17,9.725633640552994
canberra,2023-03-18,12.44758064516129
canberra,2023-03-19,13.720833333333333
canberra,2023-03-20,9.879791666666668
canberra,2023-03-21,7.912916666666667
canberra,2023-03-22,10.708333333333334
canberra,2023-03-23,7.2179166666666665
canberra,2023-03-24,7.950833333333333
canberra,2023-03-25,7.452916666666667
canberra,2023-03-26,7.076250000000001
canberra,2023-03-27,7.374583333333334
canberra,2023-03-28,7.710416666666667
canberra,2023-03-29,3.93625
canberra,2023-03-30,3.6474999999999995
canberra,2023-03-31,5.37
canberra,2023-04-01,5.805625
canberra,2023-04-02,5.0216666666666665
canberra,2023-04-03,7.050833333333333
canberra,2023-04-04,8.383750000000001
canberra,2023-04-05,7.90375
canberra,2023-04-06,9.510833333333332
canberra,2023-04-07,6.595833333333332
canberra,2023-04-08,2.82375
canberra,2023-04-09,3.296666666666667
canberra,2023-04-10,6.37625
canberra,2023-04-11,9.795416666666666
canberra,2023-04-12,12.981250000000001
canberra,2023-04-13,5.3495833333333325
canberra,2023-04-14,4.001666666666667
canberra,2023-04-15,8.141666666666667
canberra,2023-04-16,6.434583333333333
canberra,2023-04-17,9.321666666666667
canberra,2023-04-18,11.797916666666666
canberra,2023-04-19,11.183333333333332
canberra,2023-04-20,11.158333333333333
canberra,2023-04-21,14.454583333333334
canberra,2023-04-22,19.777083333333334
canberra,2023-04-23,16.145
canberra,2023-04-24,11.052532051282052
canberra,2023-04-25,11.59871794871795
canberra,2023-04-26,15.991666666666667
canberra,2023-04-27,17.9375
canberra,2023-04-28,15.901666666666666
canberra,2023-04-29,5.585416666666667
canberra,2023-04-30,0.8766666666666666
canberra,2023-05-01,3.5039583333333333
canberra,2023-05-02,5.88
canberra,2023-05-03,4.837916666666667
canberra,2023-05-04,9.21875
canberra,2023-05-05,13.945833333333333
canberra,2023-05-06,15.597916666666665
canberra,2023-05-07,3.1127083333333334
canberra,2023-05-08,8.374583333333334
canberra,2023-05-09,14.070833333333333
canberra,2023-05-10,14.540217391304347
canberra,2023-05-11,20.656521739130437
canberra,2023-05-12,23.218840579710147
canberra,2023-05-13,27.318704710144928
canberra,2023-05-14,22.255208333333332
canberra,2023-05-15,17.291666666666668
canberra,2023-05-16,17.060416666666665
canberra,2023-05-17,8.021666666666667
canberra,2023-05-18,10.12125
canberra,2023-05-19,14.049583333333333
canberra,2023-05-20,15.848125000000001
canberra,2023-05-21,8.240833333333333
canberra,2023-05-22,18.608333333333334
canberra,2023-05-23,19.241666666666667
canberra,2023-05-24,27.28333333333333
canberra,2023-05-25,24.145833333333332
canberra,2023-05-26,13.207142857142857
canberra,2023-05-27,20.688690476190477
canberra,2023-05-28,17.800416666666667
canberra,2023-05-29,4.683333333333334
canberra,2023-05-30,7.00375
canberra,2023-05-31,3.893333333333333
canberra,2023-06-01,5.7820833333333335
canberra,2023-06-02,13.811250000000001
canberra,2023-06-03,16.983333333333334
canberra,2023-06-04,9.515416666666667
canberra,2023-06-05,6.12875
canberra,2023-06-06,10.122916666666667
canberra,2023-06-07,12.4
canberra,2023-06-08,6.77625
canberra,2023-06-09,4.5775
canberra,2023-06-10,10.167916666666667
canberra,2023-06-11,22.058333333333334
canberra,2023-06-12,26.454166666666666
canberra,2023-06-13,9.102500000000001
canberra,2023-06-14,1.7491666666666668
canberra,2023-06-15,6.164583333333333
canberra,2023-06-16,11.081666666666665
canberra,2023-06-17,15.416666666666666
canberra,2023-06-18,10.047083333333333
canberra,2023-06-19,5.597083333333333
canberra,2023-06-20,12.240833333333333
canberra,2023-06-21,20.075
canberra,2023-06-22,18.179583333333333
canberra,2023-06-23,4.760833333333333
canberra,2023-06-24,3.11
canberra,2023-06-25,4.59125
canberra,2023-06-26,4.29
canberra,2023-06-27,6.547916666666667
canberra,2023-06-28,7.760416666666667
canberra,2023-06-29,5.310416666666667
canberra,2023-06-30,3.3554166666666667
canberra,2023-07-01,8.769166666666667
canberra,2023-07-02,18.6125
canberra,2023-07-03,23.520833333333332
canberra,2023-07-04,15.95375
canberra,2023-07-05,3.1779166666666665
canberra,2023-07-06,3.9095833333333334
canberra,2023-07-07,2.450416666666667
canberra,2023-07-08,3.3020833333333335
canberra,2023-07-09,2.9595833333333332
canberra,2023-07-10,2.8054166666666664
canberra,2023-07-11,9.657083333333334
canberra,2023-07-12,14.5375
canberra,2023-07-13,10.234583333333333
canberra,2023-07-14,11.143429487179487
canberra,2023-07-15,12.796153846153844
canberra,2023-07-16,20.0
canberra,2023-07-17,22.287499999999998
canberra,2023-07-18,15.612916666666665
canberra,2023-07-19,13.881666666666666
canberra,2023-07-20,18.438333333333333
canberra,2023-07-21,6.780977011494254
canberra,2023-07-22,13.683189655172415
canberra,2023-07-23,19.58125
canberra,2023-07-24,23.320833333333336
canberra,2023-07-25,22.891666666666666
canberra,2023-07-26,23.354166666666668
canberra,2023-07-27,20.232708333333335
canberra,2023-07-28,3.58625
canberra,2023-07-29,6.774583333333333
canberra,2023-07-30,4.899583333333333
canberra,2023-07-31,5.714166666666666
canberra,2023-08-01,11.16125
canberra,2023-08-02,17.983333333333334
canberra,2023-08-03,21.891666666666666
canberra,2023-08-04,16.3125
canberra,2023-08-05,8.69375
canberra,2023-08-06,6.391666666666667
canberra,2023-08-07,11.719999999999999
canberra,2023-08-08,14.545833333333334
canberra,2023-08-09,12.0875
canberra,2023-08-10,8.508333333333333
canberra,2023-08-11,8.883333333333335
canberra,2023-08-12,8.354166666666666
canberra,2023-08-13,5.52625
canberra,2023-08-14,3.6170833333333334
canberra,2023-08-15,6.614999999999999
canberra,2023-08-16,11.542916666666665
canberra,2023-08-17,12.463333333333333
canberra,2023-08-18,3.049166666666667
canberra,2023-08-19,4.497083333333333
canberra,2023-08-20,5.836666666666666
canberra,2023-08-21,8.115
canberra,2023-08-22,10.965000000000002
canberra,2023-08-23,5.975416666666667
canberra,2023-08-24,8.535416666666666
canberra,2023-08-25,14.450000000000001
canberra,2023-08-26,15.025
canberra,2023-08-27,12.954166666666666
canberra,2023-08-28,13.529166666666667
canberra,2023-08-29,16.291666666666668
canberra,2023-08-30,13.616666666666667
canberra,2023-08-31,8.62
canberra,2023-09-01,7.5058333333333325
canberra,2023-09-02,10.665208333333332
canberra,2023-09-03,24.891666666666666
canberra,2023-09-04,23.8875
canberra,2023-09-05,18.617916666666666
canberra,2023-09-06,22.6875
canberra,2023-09-07,13.620833333333332
canberra,2023-09-08,4.577916666666667
canberra,2023-09-09,6.534166666666667
canberra,2023-09-10,11.054166666666667
canberra,2023-09-11,9.501666666666667
canberra,2023-09-12,10.298333333333334
canberra,2023-09-13,13.025
canberra,2023-09-14,13.558333333333332
canberra,2023-09-15,15.441666666666668
canberra,2023-09-16,15.075000000000001
canberra,2023-09-17,11.291666666666666
canberra,2023-09-18,15.745833333333332
canberra,2023-09-19,19.154166666666665
canberra,2023-09-20,13.342916666666667
canberra,2023-09-21,5.603750000000001
canberra,2023-09-22,7.541250000000001
canberra,2023-09-23,10.74
canberra,2023-09-24,9.8275
canberra,2023-09-25,12.4625
canberra,2023-09-26,10.8025
canberra,2023-09-27,9.257291666666667
canberra,2023-09-28,10.28375
canberra,2023-09-29,10.8125
canberra,2023-09-30,13.741666666666667
canberra,2023-10-01,21.633333333333336
canberra,2023-10-02,23.36666666666667
canberra,2023-10-03,19.745833333333334
canberra,2023-10-04,10.455
canberra,2023-10-05,3.6520833333333336
canberra,2023-10-06,7.675416666666667
canberra,2023-10-07,9.011249999999999
canberra,2023-10-08,7.495
canberra,2023-10-09,9.0975
canberra,2023-10-10,9.41775
canberra,2023-10-11,7.245166666666666
canberra,2023-10-12,8.647499999999999
canberra,2023-10-13,4.4487499999999995
canberra,2023-10-14,4.167083333333333
canberra,2023-10-15,5.64375
canberra,2023-10-16,3.140833333333333
canberra,2023-10-17,8.067916666666667
canberra,2023-10-18,10.72625
canberra,2023-10-19,8.523125
canberra,2023-10-20,13.216666666666667
canberra,2023-10-21,15.662500000000001
canberra,2023-10-22,9.02375
canberra,2023-10-23,6.506666666666667
canberra,2023-10-24,10.779166666666667
canberra,2023-10-25,9.847291666666667
canberra,2023-10-26,8.047708333333334
canberra,2023-10-27,8.93875
canberra,2023-10-28,6.865833333333334
canberra,2023-10-29,11.463333333333333
canberra,2023-10-30,15.387500000000001
canberra,2023-10-31,9.097083333333332
canberra,2023-11-01,15.275833333333333
canberra,2023-11-02,15.077083333333334
canberra,2023-11-03,13.908333333333333
canberra,2023-11-04,6.874583333333334
canberra,2023-11-05,3.4745833333333334
canberra,2023-11-06,7.252083333333334
canberra,2023-11-07,9.5325
canberra,2023-11-08,11.683750000000002
canberra,2023-11-09,8.421666666666667
canberra,2023-11-10,9.95375
canberra,2023-11-11,14.025
canberra,2023-11-12,12.429166666666667
canberra,2023-11-13,14.895833333333334
canberra,2023-11-14,12.179166666666667
canberra,2023-11-15,9.537916666666666
canberra,2023-11-16,9.595416666666667
canberra,2023-11-17,9.517083333333334
canberra,2023-11-18,11.727083333333333
canberra,2023-11-19,14.891666666666666
canberra,2023-11-20,14.314166666666667
canberra,2023-11-21,8.065416666666666
canberra,2023-11-22,11.134166666666667
canberra,2023-11-23,8.863333333333333
canberra,2023-11-24,5.585833333333333
canberra,2023-11-25,5.625
canberra,2023-11-26,7.708749999999999
canberra,2023-11-27,8.8175
canberra,2023-11-28,6.607083333333333
canberra,2023-11-29,2.638333333333333
canberra,2023-11-30,2.106666666666667
canberra,2023-12-01,3.6199999999999997
canberra,2023-12-02,4.702083333333333
canberra,2023-12-03,4.789583333333334
canberra,2023-12-04,4.89375
canberra,2023-12-05,12.0875
canberra,2023-12-06,13.654166666666667
canberra,2023-12-07,9.992083333333333
canberra,2023-12-08,13.235416666666666
canberra,2023-12-09,17.608333333333334
canberra,2023-12-10,8.660416666666666
canberra,2023-12-11,9.698333333333332
canberra,2023-12-12,8.687083333333334
canberra,2023-12-13,14.458333333333334
canberra,2023-12-14,7.034166666666667
canberra,2023-12-15,8.632916666666667
canberra,2023-12-16,11.491666666666667
canberra,2023-12-17,14.625
canberra,2023-12-18,15.770833333333334
canberra,2023-12-19,16.45
canberra,2023-12-20,2.7670833333333333
canberra,2023-12-21,5.1433333333333335
canberra,2023-12-22,7.29625
canberra,2023-12-23,9.1
canberra,2023-12-24,5.8975
canberra,2023-12-25,6.039583333333333
canberra,2023-12-26,8.045416666666666
canberra,2023-12-27,4.805833333333333
canberra,2023-12-28,7.16125
canberra,2023-12-29,6.716666666666666
canberra,2023-12-30,6.525833333333334
canberra,2023-12-31,10.819583333333334
canberra,2024-01-01,8.057083333333333
canberra,2024-01-02,7.176666666666667
canberra,2024-01-03,9.091666666666667
canberra,2024-01-04,6.672083333333333
canberra,2024-01-05,2.0641666666666665
canberra,2024-01-06,6.812083333333334
canberra,2024-01-07,13.891666666666666
canberra,2024-01-08,6.5
canberra,2024-01-09,2.7866666666666666
canberra,2024-01-10,6.290833333333333
canberra,2024-01-11,9.344583333333334
canberra,2024-01-12,6.16875
canberra,2024-01-13,9.484583333333333
canberra,2024-01-14,16.571666666666665
canberra,2024-01-15,5.1775
canberra,2024-01-16,9.082500000000001
canberra,2024-01-17,8.143749999999999
canberra,2024-01-18,2.9170833333333337
canberra,2024-01-19,8.279166666666667
canberra,2024-01-20,12.935416666666667
canberra,2024-01-21,12.654166666666667
canberra,2024-01-22,10.584583333333333
canberra,2024-01-23,7.9120833333333325
canberra,2024-01-24,15.379166666666668
canberra,2024-01-25,18.445833333333333
canberra,2024-01-26,7.453749999999999
canberra,2024-01-27,10.224583333333333
canberra,2024-01-28,10.216666666666667
canberra,2024-01-29,16.17125
canberra,2024-01-30,14.674583333333333
canberra,2024-01-31,9.090833333333334
canberra,2024-02-01,7.427499999999999
canberra,2024-02-02,12.245833333333332
canberra,2024-02-03,13.166666666666666
canberra,2024-02-04,16.358333333333334
canberra,2024-02-05,12.990416666666667
canberra,2024-02-06,3.7591666666666668
canberra,2024-02-07,2.1845833333333333
canberra,2024-02-08,3.70875
canberra,2024-02-09,8.64
canberra,2024-02-10,6.867916666666667
canberra,2024-02-11,3.273593572241183
canberra,2024-02-12,3.2781498862343574
canberra,2024-02-13,3.2792150170648466
canberra,2024-02-14,3.2792150170648466
canberra,2024-02-15,3.2792150170648466
canberra,2024-02-16,3.2792150170648466
canberra,2024-02-17,3.2792150170648466
canberra,2024-02-18,3.2792150170648466
canberra,2024-02-19,3.2792150170648466
canberra,2024-02-20,3.2792150170648466
canberra,2024-02-21,3.2792150170648466
canberra,2024-02-22,3.2792150170648466
canberra,2024-02-23,3.2792150170648466
canberra,2024-02-24,3.2792150170648466
canberra,2024-02-25,3.2792150170648466
canberra,2024-02-26,3.2792150170648466
canberra,2024-02-27,3.2792150170648466
canberra,2024-02-28,3.2792150170648466
canberra,2024-02-29,3.2792150170648466
canberra,2024-03-01,3.2792150170648466
canberra,2024-03-02,3.2792150170648466
canberra,2024-03-03,3.2792150170648466
canberra,2024-03-04,3.2792150170648466
canberra,2024-03-05,3.2792150170648466
canberra,2024-03-06,3.2792150170648466
canberra,2024-03-07,3.2792150170648466
canberra,2024-03-08,3.2792150170648466
canberra,2024-03-09,3.2792150170648466
canberra,2024-03-10,3.2792150170648466
canberra,2024-03-11,3.2792150170648466
canberra,2024-03-12,3.2792150170648466
canberra,2024-03-13,3.2792150170648466
canberra,2024-03-14,3.2792150170648466
canberra,2024-03-15,3.2792150170648466
canberra,2024-03-16,3.2792150170648466
canberra,2024-03-17,3.4058134243458476
canberra,2024-03-18,4.301200227531286
canberra,2024-03-19,6.5075
canberra,2024-03-20,7.491130952380953
canberra,2024-03-21,5.752619047619048
canberra,2024-03-22,7.689166666666666
canberra,2024-03-23,10.571250000000001
canberra,2024-03-24,9.54125
canberra,2024-03-25,7.757916666666667
canberra,2024-03-26,12.080416666666666
canberra,2024-03-27,16.158333333333335
canberra,2024-03-28,16.216666666666665
canberra,2024-03-29,18.779166666666665
canberra,2024-03-30,16.6875
canberra,2024-03-31,18.058333333333334
canberra,2024-04-01,18.591666666666665
canberra,2024-04-02,11.238333333333335
canberra,2024-04-03,7.0975
canberra,2024-04-04,4.69
canberra,2024-04-05,3.0679166666666666
canberra,2024-04-06,2.9308333333333336
canberra,2024-04-07,3.1325000000000003
canberra,2024-04-08,4.9312499999999995
canberra,2024-04-09,4.4937499999999995
canberra,2024-04-10,6.687083333333334
canberra,2024-04-11,10.128333333333332
canberra,2024-04-12,10.653333333333334
canberra,2024-04-13,17.1625
canberra,2024-04-14,16.116666666666667
canberra,2024-04-15,17.754166666666666
canberra,2024-04-16,16.495833333333334
canberra,2024-04-17,15.325000000000001
canberra,2024-04-18,15.012500000000001
canberra,2024-04-19,14.464583333333332
canberra,2024-04-20,6.668541666666667
canberra,2024-04-21,11.308333333333332
canberra,2024-04-22,15.116666666666667
canberra,2024-04-23,16.547916666666666
canberra,2024-04-24,11.700000000000001
canberra,2024-04-25,11.5325
canberra,2024-04-26,16.703333333333333
canberra,2024-04-27,22.77916666666667
canberra,2024-04-28,23.925
canberra,2024-04-29,18.695833333333333
canberra,2024-04-30,7.421666666666667
canberra,2024-05-01,5.364999999999999
canberra,2024-05-02,5.729583333333333
canberra,2024-05-03,6.6625000000000005
canberra,2024-05-04,3.2220833333333334
canberra,2024-05-05,1.7758333333333332
canberra,2024-05-06,2.8091666666666666
canberra,2024-05-07,3.0704166666666666
canberra,2024-05-08,3.1316666666666664
canberra,2024-05-09,3.374166666666667
canberra,2024-05-10,3.65875
canberra,2024-05-11,2.7604166666666665
canberra,2024-05-12,1.1812500000000001
canberra,2024-05-13,5.612916666666667
canberra,2024-05-14,14.204166666666666
canberra,2024-05-15,13.120833333333332
canberra,2024-05-16,21.495833333333334
canberra,2024-05-17,16.57125
canberra,2024-05-18,5.0424999999999995
canberra,2024-05-19,8.180416666666668
canberra,2024-05-20,11.567916666666667
canberra,2024-05-21,8.66125
canberra,2024-05-22,12.14
canberra,2024-05-23,22.1125
canberra,2024-05-24,24.71666666666667
canberra,2024-05-25,25.900000000000002
canberra,2024-05-26,27.55
canberra,2024-05-27,26.40416666666667
canberra,2024-05-28,26.5125
canberra,2024-05-29,24.254166666666666
canberra,2024-05-30,19.662499999999998
canberra,2024-05-31,8.361666666666666
canberra,2024-06-01,8.941666666666666
canberra,2024-06-02,4.0095833333333335
canberra,2024-06-03,7.067916666666666
canberra,2024-06-04,10.431666666666667
canberra,2024-06-05,6.340416666666667
canberra,2024-06-06,2.4187499999999997
canberra,2024-06-07,2.35125
canberra,2024-06-08,6.302499999999999
canberra,2024-06-09,14.387500000000001
canberra,2024-06-10,19.858333333333334
canberra,2024-06-11,11.715000000000002
canberra,2024-06-12,8.965833333333334
canberra,2024-06-13,13.483333333333334
canberra,2024-06-14,10.397916666666667
canberra,2024-06-15,10.459999999999999
canberra,2024-06-16,16.279166666666665
canberra,2024-06-17,16.054166666666667
canberra,2024-06-18,12.7125
canberra,2024-06-19,17.479166666666668
canberra,2024-06-20,18.4875
canberra,2024-06-21,10.467916666666666
canberra,2024-06-22,14.108333333333334
canberra,2024-06-23,22.058333333333334
canberra,2024-06-24,27.433333333333334
canberra,2024-06-25,30.145833333333332
canberra,2024-06-26,29.804166666666664
canberra,2024-06-27,17.108333333333334
canberra,2024-06-28,26.058333333333334
canberra,2024-06-29,31.27916666666667
canberra,2024-06-30,24.733333333333334
canberra,2024-07-01,26.895833333333332
canberra,2024-07-02,37.895833333333336
canberra,2024-07-03,37.0
canberra,2024-07-04,40.36666666666667
canberra,2024-07-05,7.760000000000001
canberra,2024-07-06,8.6975
canberra,2024-07-07,7.88
canberra,2024-07-08,7.738333333333333
canberra,2024-07-09,4.404166666666667
canberra,2024-07-10,2.12125
canberra,2024-07-11,2.402083333333333
canberra,2024-07-12,11.923333333333334
canberra,2024-07-13,14.995833333333332
canberra,2024-07-14,13.549166666666666
canberra,2024-07-15,3.92
canberra,2024-07-16,5.40125
canberra,2024-07-17,9.057916666666666
canberra,2024-07-18,7.2975
canberra,2024-07-19,5.264166666666667
canberra,2024-07-20,1.6431250000000002
canberra,2024-07-21,5.9624999999999995
canberra,2024-07-22,10.89
canberra,2024-07-23,14.941666666666668
canberra,2024-07-24,14.220833333333333
canberra,2024-07-25,11.343333333333334
canberra,2024-07-26,9.347083333333334
canberra,2024-07-27,12.074166666666665
canberra,2024-07-28,3.7458333333333336
canberra,2024-07-29,7.5062500000000005
canberra,2024-07-30,5.8879166666666665
canberra,2024-07-31,5.384583333333333
canberra,2024-08-01,8.74875
canberra,2024-08-02,17.408333333333335
canberra,2024-08-03,22.379166666666666
canberra,2024-08-04,20.708333333333332
canberra,2024-08-05,19.845833333333335
canberra,2024-08-06,14.708333333333334
canberra,2024-08-07,17.095833333333335
canberra,2024-08-08,18.570833333333333
canberra,2024-08-09,19.1125
canberra,2024-08-10,19.754166666666666
canberra,2024-08-11,17.429166666666667
canberra,2024-08-12,14.892916666666666
canberra,2024-08-13,6.377916666666667
canberra,2024-08-14,8.197916666666666
canberra,2024-08-15,5.7425
canberra,2024-08-16,4.840416666666667
canberra,2024-08-17,2.6845833333333338
canberra,2024-08-18,9.508333333333335
canberra,2024-08-19,9.43
canberra,2024-08-20,15.091666666666667
canberra,2024-08-21,7.409583333333334
canberra,2024-08-22,4.029583333333333
canberra,2024-08-23,9.487499999999999
canberra,2024-08-24,10.314583333333333
canberra,2024-08-25,8.964583333333334
canberra,2024-08-26,1.4383333333333335
canberra,2024-08-27,5.611666666666667
canberra,2024-08-28,8.684583333333334
canberra,2024-08-29,11.395833333333334
canberra,2024-08-30,13.116666666666667
canberra,2024-08-31,9.696666666666667
canberra,2024-09-01,9.929583333333333
canberra,2024-09-02,11.220833333333333
canberra,2024-09-03,14.429166666666667
canberra,2024-09-04,16.783333333333335
canberra,2024-09-05,27.15833333333333
canberra,2024-09-06,17.162499999999998
canberra,2024-09-07,6.92875
canberra,2024-09-08,7.478333333333333
canberra,2024-09-09,6.406666666666666
canberra,2024-09-10,11.869583333333333
canberra,2024-09-11,13.183333333333332
canberra,2024-09-12,5.897916666666667
canberra,2024-09-13,9.242083333333333
canberra,2024-09-14,9.583333333333334
canberra,2024-09-15,4.376666666666667
canberra,2024-09-16,6.228750000000001
canberra,2024-09-17,5.065
canberra,2024-09-18,6.814583333333334
canberra,2024-09-19,10.740833333333335
canberra,2024-09-20,6.782916666666666
canberra,2024-09-21,5.020694444444445
canberra,2024-09-22,5.4028472222222215
canberra,2024-09-23,9.382916666666667
canberra,2024-09-24,11.902083333333332
canberra,2024-09-25,11.100833333333334
canberra,2024-09-26,4.533333333333333
canberra,2024-09-27,10.453333333333333
canberra,2024-09-28,8.49625
canberra,2024-09-29,6.033333333333334
canberra,2024-09-30,8.84625
canberra,2024-10-01,11.862499999999999
canberra,2024-10-02,12.4
canberra,2024-10-03,9.347916666666666
canberra,2024-10-04,14.8375
canberra,2024-10-05,5.78625
canberra,2024-10-06,6.640000000000001
canberra,2024-10-07,9.910833333333334
canberra,2024-10-08,7.2475
canberra,2024-10-09,8.571250000000001
canberra,2024-10-10,11.119583333333333
canberra,2024-10-11,14.137500000000001
canberra,2024-10-12,11.029166666666667
canberra,2024-10-13,11.19625
canberra,2024-10-14,13.4375
canberra,2024-10-15,5.558333333333334
canberra,2024-10-16,10.189166666666667
canberra,2024-10-17,9.924999999999999
canberra,2024-10-18,8.635833333333332
canberra,2024-10-19,1.4822916666666668
canberra,2024-10-20,5.36625
canberra,2024-10-21,7.774583333333333
canberra,2024-10-22,11.594999999999999
canberra,2024-10-23,9.532916666666667
canberra,2024-10-24,9.163333333333332
canberra,2024-10-25,8.341666666666667
canberra,2024-10-26,8.027083333333334
canberra,2024-10-27,9.654166666666667
canberra,2024-10-28,13.612499999999999
canberra,2024-10-29,14.364583333333334
canberra,2024-10-30,22.395833333333332
canberra,2024-10-31,13.8825
canberra,2024-11-01,8.149583333333334
canberra,2024-11-02,12.460416666666667
canberra,2024-11-03,15.9125
canberra,2024-11-04,15.9625
canberra,2024-11-05,15.695833333333333
canberra,2024-11-06,18.954166666666666
canberra,2024-11-07,15.229166666666666
canberra,2024-11-08,10.484583333333333
canberra,2024-11-09,12.4525
canberra,2024-11-10,14.3175
canberra,2024-11-11,16.0625
canberra,2024-11-12,12.9625
canberra,2024-11-13,8.523333333333333
canberra,2024-11-14,5.997916666666666
canberra,2024-11-15,7.98375
canberra,2024-11-16,13.128749999999998
canberra,2024-11-17,15.21875
canberra,2024-11-18,8.350208333333333
canberra,2024-11-19,10.48625
canberra,2024-11-20,9.869583333333333
canberra,2024-11-21,13.479166666666666
canberra,2024-11-22,14.841666666666667
canberra,2024-11-23,13.875
canberra,2024-11-24,18.945833333333333
canberra,2024-11-25,20.9375
canberra,2024-11-26,18.195833333333333
canberra,2024-11-27,12.807083333333333
canberra,2024-11-28,5.182083333333334
canberra,2024-11-29,6.842083333333334
canberra,2024-11-30,3.329166666666667
canberra,2024-12-01,1.5304166666666668
canberra,2024-12-02,7.47
canberra,2024-12-03,12.07
canberra,2024-12-04,7.73875
canberra,2024-12-05,14.583333333333334
canberra,2024-12-06,9.550416666666667
canberra,2024-12-07,4.98625
canberra,2024-12-08,6.593333333333334
canberra,2024-12-09,6.785833333333334
canberra,2024-12-10,10.448333333333332
canberra,2024-12-11,8.8275
canberra,2024-12-12,12.709166666666667
canberra,2024-12-13,15.904166666666667
canberra,2024-12-14,15.362499999999999
canberra,2024-12-15,13.345833333333333
canberra,2024-12-16,20.0125
canberra,2024-12-17,15.458333333333334
canberra,2024-12-18,6.67625
canberra,2024-12-19,14.658333333333333
canberra,2024-12-20,17.5625
canberra,2024-12-21,14.470833333333333
canberra,2024-12-22,12.200000000000001
canberra,2024-12-23,11.384583333333333
canberra,2024-12-24,8.348333333333333
canberra,2024-12-25,11.186666666666667
canberra,2024-12-26,15.345833333333333
canberra,2024-12-27,26.806250000000002
canberra,2024-12-28,12.028333333333334
canberra,2024-12-29,11.808333333333332
canberra,2024-12-30,10.855833333333335
canberra,2024-12-31,13.6875
canberra,2025-01-01,11.101666666666667
canberra,2025-01-02,10.7725
canberra,2025-01-03,13.790416666666667
canberra,2025-01-04,14.120833333333332
canberra,2025-01-05,10.864583333333334
canberra,2025-01-06,12.447083333333333
canberra,2025-01-07,3.8520833333333333
canberra,2025-01-08,9.90125
canberra,2025-01-09,10.272083333333333
canberra,2025-01-10,7.952500000000001
canberra,2025-01-11,5.558958333333333
canberra,2025-01-12,4.565416666666667
canberra,2025-01-13,6.9125000000000005
canberra,2025-01-14,9.63125
canberra,2025-01-15,12.447083333333333
canberra,2025-01-16,5.47125
canberra,2025-01-17,12.041666666666666
canberra,2025-01-18,8.414583333333333
canberra,2025-01-19,11.159166666666666
canberra,2025-01-20,18.145833333333332
canberra,2025-01-21,18.179166666666667
canberra,2025-01-22,16.3625
canberra,2025-01-23,11.320833333333333
canberra,2025-01-24,6.994166666666666
canberra,2025-01-25,10.80375
canberra,2025-01-26,11.262500000000001
canberra,2025-01-27,12.228333333333333
canberra,2025-01-28,31.883333333333336
canberra,2025-01-29,14.09625
canberra,2025-01-30,12.10875
canberra,2025-01-31,6.519166666666667
canberra,2025-02-01,7.92875
canberra,2025-02-02,10.329166666666667
canberra,2025-02-03,11.9
canberra,2025-02-04,11.279166666666667
canberra,2025-02-05,17.5125
canberra,2025-02-06,15.877916666666666
canberra,2025-02-07,14.424999999999999
canberra,2025-02-08,7.278333333333333
canberra,2025-02-09,4.7316666666666665
canberra,2025-02-10,4.675833333333333
canberra,2025-02-11,24.96666666666667
canberra,2025-02-12,3.860416666666667
canberra,2025-02-13,10.419583333333334
canberra,2025-02-14,11.501666666666667
canberra,2025-02-15,3.5766666666666667
canberra,2025-02-16,5.421250000000001
canberra,2025-02-17,8.647499999999999
canberra,2025-02-18,10.864583333333334
canberra,2025-02-19,13.695833333333333
canberra,2025-02-20,9.9925
canberra,2025-02-21,12.5375
canberra,2025-02-22,9.887916666666667
canberra,2025-02-23,13.329166666666666
canberra,2025-02-24,12.354166666666666
canberra,2025-02-25,7.0058333333333325
canberra,2025-02-26,13.217500000000001
canberra,2025-02-27,20.625
canberra,2025-02-28,15.475000000000001
canberra,2025-03-01,13.475
canberra,2025-03-02,13.269583333333335
canberra,2025-03-03,7.458125
canberra,2025-03-04,7.741041666666667
canberra,2025-03-05,14.956249999999999
canberra,2025-03-06,10.621666666666666
canberra,2025-03-07,5.979166666666667
canberra,2025-03-08,4.210416666666666
canberra,2025-03-09,8.575625
canberra,2025-03-10,11.9525
canberra,2025-03-11,10.362499999999999
canberra,2025-03-12,9.012916666666667
canberra,2025-03-13,8.599375
canberra,2025-03-14,13.198749999999999
canberra,2025-03-15,15.543750000000001
canberra,2025-03-16,18.420833333333334
canberra,2025-03-17,7.801666666666667
canberra,2025-03-18,15.4375
canberra,2025-03-19,19.224999999999998
canberra,2025-03-20,21.866666666666664
canberra,2025-03-21,8.655
canberra,2025-03-22,3.8652083333333334
canberra,2025-03-23,6.587083333333333
canberra,2025-03-24,8.101666666666667
canberra,2025-03-25,9.121666666666666
canberra,2025-03-26,9.655
canberra,2025-03-27,7.470833333333334
canberra,2025-03-28,8.215833333333334
canberra,2025-03-29,2.5695833333333336
canberra,2025-03-30,2.23875
canberra,2025-03-31,0.07291666666666667
