country,date,co_avg
bangkok,2023-04-10,0.39999999999999997
bangkok,2023-04-11,0.49541666666666667
bangkok,2023-04-12,0.48291666666666666
bangkok,2023-04-13,0.45375000000000004
bangkok,2023-04-14,0.5437500000000001
bangkok,2023-04-15,0.5891666666666667
bangkok,2023-04-16,0.49020833333333336
bangkok,2023-04-17,0.42874999999999996
bangkok,2023-04-18,0.5
bangkok,2023-04-19,0.44875
bangkok,2023-04-20,0.41312499999999996
bangkok,2023-04-21,0.5175
bangkok,2023-04-22,0.41500000000000004
bangkok,2023-04-23,0.40125000000000005
bangkok,2023-04-24,0.42119791666666667
bangkok,2023-04-25,0.44484375
bangkok,2023-04-26,0.6749999999999999
bangkok,2023-04-27,0.665
bangkok,2023-04-28,0.5625
bangkok,2023-04-29,0.39208333333333334
bangkok,2023-04-30,0.4604166666666667
bangkok,2023-05-01,0.5729166666666666
bangkok,2023-05-02,0.51
bangkok,2023-05-03,0.355
bangkok,2023-05-04,0.465
bangkok,2023-05-05,0.43083333333333335
bangkok,2023-05-06,0.29791666666666666
bangkok,2023-05-07,0.31124999999999997
bangkok,2023-05-08,0.4033333333333333
bangkok,2023-05-09,0.4270833333333333
bangkok,2023-05-10,0.57375
bangkok,2023-05-11,0.6404166666666666
bangkok,2023-05-12,0.31583333333333335
bangkok,2023-05-13,0.2454166666666667
bangkok,2023-05-14,0.26416666666666666
bangkok,2023-05-15,0.3458333333333334
bangkok,2023-05-16,0.2685416666666667
bangkok,2023-05-17,0.3179166666666667
bangkok,2023-05-18,0.3416666666666666
bangkok,2023-05-19,0.3025
bangkok,2023-05-20,0.3034811827956989
bangkok,2023-05-21,0.43693548387096776
bangkok,2023-05-22,0.38166666666666665
bangkok,2023-05-23,0.44375000000000003
bangkok,2023-05-24,0.3729166666666666
bangkok,2023-05-25,0.346875
bangkok,2023-05-26,0.33791666666666664
bangkok,2023-05-27,0.3729166666666666
bangkok,2023-05-28,0.4370833333333333
bangkok,2023-05-29,0.4675
bangkok,2023-05-30,0.57375
bangkok,2023-05-31,0.3408333333333333
bangkok,2023-06-01,0.345
bangkok,2023-06-02,0.33916666666666667
bangkok,2023-06-03,0.25166666666666665
bangkok,2023-06-04,0.23208333333333334
bangkok,2023-06-05,0.29291666666666666
bangkok,2023-06-06,0.43333333333333335
bangkok,2023-06-07,0.38562500000000005
bangkok,2023-06-08,0.4183333333333334
bangkok,2023-06-09,0.38166666666666665
bangkok,2023-06-10,0.3754166666666667
bangkok,2023-06-11,0.3416666666666666
bangkok,2023-06-12,0.46875
bangkok,2023-06-13,0.3629166666666667
bangkok,2023-06-14,0.3841666666666667
bangkok,2023-06-15,0.3575
bangkok,2023-06-16,0.3416666666666666
bangkok,2023-06-17,0.32625
bangkok,2023-06-18,0.33875000000000005
bangkok,2023-06-19,0.4245833333333333
bangkok,2023-06-20,0.40458333333333335
bangkok,2023-06-21,0.3416666666666666
bangkok,2023-06-22,0.3779166666666667
bangkok,2023-06-23,0.3541666666666667
bangkok,2023-06-24,0.34041666666666665
bangkok,2023-06-25,0.36083333333333334
bangkok,2023-06-26,0.395
bangkok,2023-06-27,0.6875
bangkok,2023-06-28,0.4666666666666666
bangkok,2023-06-29,0.3541666666666667
bangkok,2023-06-30,0.37916666666666665
bangkok,2023-07-01,0.3520833333333333
bangkok,2023-07-02,0.3833333333333333
bangkok,2023-07-03,0.45416666666666666
bangkok,2023-07-04,0.48541666666666666
bangkok,2023-07-05,0.5583333333333333
bangkok,2023-07-06,0.4458333333333333
bangkok,2023-07-07,0.4791666666666667
bangkok,2023-07-08,0.3666666666666667
bangkok,2023-07-09,0.4166666666666667
bangkok,2023-07-10,0.38333333333333336
bangkok,2023-07-11,0.5979166666666667
bangkok,2023-07-12,0.4166666666666667
bangkok,2023-07-13,0.3020833333333333
bangkok,2023-07-14,0.33749999999999997
bangkok,2023-07-15,0.32083333333333336
bangkok,2023-07-16,0.37916666666666665
bangkok,2023-07-17,0.3333333333333333
bangkok,2023-07-18,0.3416666666666666
bangkok,2023-07-19,0.45
bangkok,2023-07-20,0.47500000000000003
bangkok,2023-07-21,0.4083333333333334
bangkok,2023-07-22,0.4083333333333334
bangkok,2023-07-23,0.33125
bangkok,2023-07-24,0.37083333333333335
bangkok,2023-07-25,0.32916666666666666
bangkok,2023-07-26,0.31875000000000003
bangkok,2023-07-27,0.2916666666666667
bangkok,2023-07-28,0.3416666666666666
bangkok,2023-07-29,0.3125
bangkok,2023-07-30,0.32083333333333336
bangkok,2023-07-31,0.3
bangkok,2023-08-01,0.29583333333333334
bangkok,2023-08-02,0.30625
bangkok,2023-08-03,0.5125
bangkok,2023-08-04,0.3354166666666667
bangkok,2023-08-05,0.3416666666666666
bangkok,2023-08-06,0.3666666666666667
bangkok,2023-08-07,0.3875
bangkok,2023-08-08,0.59375
bangkok,2023-08-09,0.3541666666666667
bangkok,2023-08-10,0.325
bangkok,2023-08-11,0.35833333333333334
bangkok,2023-08-12,0.3
bangkok,2023-08-13,0.29791666666666666
bangkok,2023-08-14,0.2791666666666667
bangkok,2023-08-15,0.3541666666666667
bangkok,2023-08-16,0.4083333333333334
bangkok,2023-08-17,0.3666666666666667
bangkok,2023-08-18,0.30416666666666664
bangkok,2023-08-19,0.3333333333333333
bangkok,2023-08-20,0.4354166666666666
bangkok,2023-08-21,0.5020833333333333
bangkok,2023-08-22,0.39375000000000004
bangkok,2023-08-23,0.4479166666666667
bangkok,2023-08-24,0.42291666666666666
bangkok,2023-08-25,0.38125000000000003
bangkok,2023-08-26,0.375
bangkok,2023-08-27,0.35000000000000003
bangkok,2023-08-28,0.3875
bangkok,2023-08-29,0.40208333333333335
bangkok,2023-08-30,0.4708333333333334
bangkok,2023-08-31,0.3979166666666667
bangkok,2023-09-01,0.45416666666666666
bangkok,2023-09-02,0.3104166666666667
bangkok,2023-09-03,0.31666666666666665
bangkok,2023-09-04,0.32916666666666666
bangkok,2023-09-05,0.32916666666666666
bangkok,2023-09-06,0.3645833333333333
bangkok,2023-09-07,0.35000000000000003
bangkok,2023-09-08,0.38333333333333336
bangkok,2023-09-09,0.3416666666666666
bangkok,2023-09-10,0.28958333333333336
bangkok,2023-09-11,0.3541666666666667
bangkok,2023-09-12,0.325
bangkok,2023-09-13,0.3958333333333333
bangkok,2023-09-14,0.3666666666666667
bangkok,2023-09-15,0.36250000000000004
bangkok,2023-09-16,0.375
bangkok,2023-09-17,0.2770833333333333
bangkok,2023-09-18,0.44583333333333336
bangkok,2023-09-19,0.4604166666666667
bangkok,2023-09-20,0.48541666666666666
bangkok,2023-09-21,0.35000000000000003
bangkok,2023-09-22,0.6083333333333333
bangkok,2023-09-23,0.6166666666666667
bangkok,2023-09-24,0.4666666666666666
bangkok,2023-09-25,0.5916666666666667
